timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,macd_histogram_long,trend_direction_long,macd_histogram_short,trend_direction_short
2019-09-29 00:00:00,8210.66,8220.38,8137.61,8137.61,2.12201,1569729599999,17317.96583448,40,1.363776,11124.26748488,0,40.02707693350996,1,47.68529945261008,1
2019-09-29 04:00:00,8127.02,8142.89,8053.4,8085.11,1.95185,1569743999999,15810.57219586,83,1.368175,11085.79225324,0,35.09256210240338,1,37.74666784636756,1
2019-09-29 08:00:00,8115.49,8115.79,8050.0,8080.12,3.980571,1569758399999,32133.08546093,108,2.728414,22007.36228305,0,31.180541538366327,1,30.47374980305179,1
2019-09-29 12:00:00,8078.05,8079.79,7916.9,7964.6,11.25353,1569772799999,89904.04791006,274,5.683167,45380.68635304,0,21.33568803622109,1,15.403598205962481,1
2019-09-29 16:00:00,7958.3,8030.22,7932.38,7934.12,12.074988,1569787199999,96551.96533884,232,6.878887,55006.32916092,0,13.397816928398996,1,4.643611318773338,1
2019-09-29 20:00:00,7961.51,8117.08,7961.51,8047.12,30.256222,1569801599999,243255.81886288,211,16.488126,132535.77386179,0,15.801691105405538,1,9.756622355886591,1
2019-09-30 00:00:00,8058.25,8058.25,7963.39,7981.47,14.826085,1569815999999,118804.48396227,179,6.499845,52060.57802726,0,13.587642500170816,1,7.439328200867564,1
2019-09-30 04:00:00,7979.85,7979.85,7744.23,7800.89,44.20644,1569830399999,344807.82005342,492,24.10464,187908.62847164,0,1.4872701645124664,1,-8.983297074291528,-1
2019-09-30 08:00:00,7792.62,8090.61,7784.38,8042.33,24.486425,1569844799999,194000.52623468,436,13.925488,110473.57351019,0,9.819231597511587,1,5.439132257385211,1
2019-09-30 12:00:00,8045.36,8293.5,7986.0,8274.24,12.930946,1569859199999,105914.18866517,282,10.004632,81920.830971,0,29.937194323991093,1,34.88971869324671,1
2019-09-30 16:00:00,8286.45,8322.99,8208.96,8264.63,6.949909,1569873599999,57457.82457666,308,3.511235,29030.50704256,0,41.38010558841644,1,48.730451116684605,1
2019-09-30 20:00:00,8247.96,8292.35,8175.78,8292.35,8.61012,1569887999999,70860.22424494,265,4.224697,34784.45093217,0,49.01022295521592,1,55.872659964695615,1
2019-10-01 00:00:00,8281.4,8498.23,8180.16,8409.83,13.535141,1569902399999,113018.23084245,491,8.954677,74786.29572327,0,59.32841362842329,1,66.40062626051275,1
2019-10-01 04:00:00,8405.5,8465.03,8351.94,8417.16,3.785694,1569916799999,31827.20211252,303,2.138829,17972.57791867,0,63.799819761194605,1,67.86300131389567,1
2019-10-01 08:00:00,8407.83,8410.35,8300.69,8354.62,2.529761,1569931199999,21091.69123571,142,1.264989,10548.67389279,0,59.864867634918326,1,57.6662803446088,1
2019-10-01 12:00:00,8371.17,8410.03,8277.57,8363.25,8.027135,1569945599999,66921.37482954,408,4.329797,36115.25894522,0,55.1786973427761,1,47.87435136560046,1
2019-10-01 16:00:00,8352.2,8492.71,8240.53,8298.53,15.973861,1569959999999,133671.94141823,593,9.401057,78810.72266987,0,45.54746669240937,1,32.36415153218803,1
2019-10-01 20:00:00,8304.18,8389.85,8275.35,8295.63,6.009466,1569974399999,50039.67915293,224,3.18945,26548.91309339,0,37.09195488709937,1,20.277003260482424,1
2019-10-02 00:00:00,8305.0,8326.33,8213.34,8255.55,5.545416,1569988799999,45771.99256785,292,1.125524,9309.86944645,0,27.39658629584191,1,7.669368910123623,1
2019-10-02 04:00:00,8243.41,8256.75,8154.37,8207.86,6.436623,1570003199999,52747.26850872,178,2.424642,19881.0181099,0,16.888989425946303,1,-4.912652880478859,-1
2019-10-02 08:00:00,8204.42,8286.14,8204.42,8267.98,2.685654,1570017599999,22139.6181125,117,1.228686,10134.82922118,0,13.16939550273928,1,-6.863397537066099,-1
2019-10-02 12:00:00,8279.03,8294.63,8199.56,8231.49,4.647346,1570031999999,38234.19344005,178,2.80289,23056.07055923,0,7.783978207564672,1,-11.31630812102992,-1
2019-10-02 16:00:00,8222.71,8262.83,8186.57,8257.68,6.120922,1570046399999,50373.44619686,234,3.484665,28678.89829704,0,5.571143868123011,1,-11.170061690506746,-1
2019-10-02 20:00:00,8268.71,8367.97,8218.12,8363.74,6.378698,1570060799999,52914.21056509,235,4.051287,33631.98500873,0,10.493864095647425,1,-1.3446784402031646,-1
2019-10-03 00:00:00,8369.31,8386.65,8318.85,8324.7,2.942219,1570075199999,24548.47623078,150,1.786951,14913.03883797,0,10.443367439499324,1,0.15577048366267832,1
2019-10-03 04:00:00,8332.51,8366.76,8245.88,8261.81,4.788689,1570089599999,39683.30760274,249,2.263492,18753.19124123,0,5.745149259479376,1,-5.189703863291157,-1
2019-10-03 08:00:00,8256.69,8290.11,8196.97,8224.04,3.409595,1570103999999,28090.60500578,161,1.733759,14292.97238987,0,-0.0456992778584677,-1,-11.629639338211035,-1
2019-10-03 12:00:00,8230.32,8244.52,8078.48,8134.42,5.967542,1570118399999,48717.69013215,319,3.091313,25270.62234456,0,-9.501899473650438,-1,-22.698774138076324,-1
2019-10-03 16:00:00,8107.69,8207.69,8094.61,8150.35,11.225507,1570132799999,91381.83353937,257,5.683458,46308.94255172,0,-14.054064468177463,-1,-25.93817095623247,-1
2019-10-03 20:00:00,8160.7,8274.09,8125.9,8222.19,12.321194,1570147199999,101174.40414418,565,8.991542,73828.99739639,0,-11.717487150349216,-1,-19.487811223056063,-1
2019-10-04 00:00:00,8227.57,8232.85,8049.96,8110.48,11.916393,1570161599999,96568.60751447,327,6.19252,50166.05034883,0,-16.797672001859777,-1,-24.415036564837937,-1
2019-10-04 04:00:00,8095.95,8145.61,8005.25,8143.13,9.060643,1570175999999,73276.20773797,292,4.514877,36515.73551493,0,-17.065300626848675,-1,-22.286868974483983,-1
2019-10-04 08:00:00,8126.66,8170.83,8086.87,8153.37,4.336772,1570190399999,35253.31167286,109,2.655129,21575.00170636,0,-15.68541666576363,-1,-18.310955004443848,-1
2019-10-04 12:00:00,8162.29,8179.97,8125.84,8146.52,2.900625,1570204799999,23638.7245052,130,1.796314,14637.80552483,0,-14.39455803464227,-1,-15.065196335736855,-1
2019-10-04 16:00:00,8129.28,8203.09,8129.28,8186.76,7.473729,1570219199999,61089.63328344,210,3.561568,29108.84268814,0,-10.203156663471413,-1,-8.228833950300226,-1
2019-10-04 20:00:00,8186.73,8211.79,8131.92,8144.09,3.694698,1570233599999,30177.69572731,165,2.141769,17496.73971965,0,-9.658142418196178,-1,-7.290700078624113,-1
2019-10-05 00:00:00,8134.38,8142.74,8101.09,8138.69,7.913254,1570247999999,64254.3120562,446,5.423158,44030.51996411,0,-9.036783623273305,-1,-6.3432170431542225,-1
2019-10-05 04:00:00,8141.37,8143.12,8103.67,8113.19,3.75226,1570262399999,30468.84477093,128,2.394812,19452.29678594,0,-9.6577227562984,-1,-7.222751009501,-1
2019-10-05 08:00:00,8100.98,8107.56,8073.01,8092.68,1.714913,1570276799999,13878.12560075,108,0.899913,7286.50259057,0,-10.685770254646943,-1,-8.562025146102293,-1
2019-10-05 12:00:00,8079.25,8089.92,8015.49,8089.92,5.686971,1570291199999,45788.86663797,219,2.320144,18679.94229258,0,-10.76182355773955,-1,-8.42668527361112,-1
2019-10-05 16:00:00,8078.62,8095.68,8035.67,8074.1,2.981004,1570305599999,24053.21213443,172,1.635129,13192.89962065,0,-11.043786978022396,-1,-8.605898103243103,-1
2019-10-05 20:00:00,8066.07,8179.58,8065.74,8128.65,3.367168,1570319999999,27380.0000729,172,2.034322,16541.98002734,0,-6.936252924126087,-1,-2.6477074421662223,-1
2019-10-06 00:00:00,8128.65,8148.88,8023.49,8038.36,7.749502,1570334399999,62650.77232752,343,4.618676,37326.33953427,0,-9.4968523658657,-1,-6.640534185213809,-1
2019-10-06 04:00:00,8038.52,8071.65,7930.0,7959.51,6.802414,1570348799999,54240.22106214,207,3.155563,25159.09874941,0,-15.353543537971872,-1,-14.762306394689926,-1
2019-10-06 08:00:00,7960.39,7963.18,7876.54,7943.53,5.26724,1570363199999,41710.51473381,379,2.554331,20212.71538613,0,-18.93122302701493,-1,-18.845205750597067,-1
2019-10-06 12:00:00,7942.06,8041.3,7870.38,8008.65,28.979829,1570377599999,230937.77699729,733,25.277492,201536.33828641,0,-15.684525895370776,-1,-13.060227027919659,-1
2019-10-06 16:00:00,8008.13,8022.95,7801.0,7888.92,13.666572,1570391999999,108094.08642877,746,8.600672,68003.63787797,0,-20.06961244393709,-1,-18.654219866324006,-1
2019-10-06 20:00:00,7890.02,7919.03,7806.7,7866.87,12.960068,1570406399999,101902.08714889,823,6.206165,48820.09090749,0,-22.740247588404745,-1,-21.311806292074287,-1
2019-10-07 00:00:00,7860.25,7900.16,7772.14,7861.44,14.35295,1570420799999,112271.39090755,867,9.443244,73899.7820991,0,-23.0856693018902,-1,-20.546284875040868,-1
2019-10-07 04:00:00,7863.82,7885.52,7805.63,7864.11,6.112631,1570435199999,47955.28358335,397,3.133541,24579.07748766,0,-21.386867303909668,-1,-17.128443657691044,-1
2019-10-07 08:00:00,7867.46,8052.47,7867.46,7994.24,7.934643,1570449599999,63295.0881996,271,5.028384,40139.93167172,0,-10.323812273267649,-1,-1.1082781362235963,-1
2019-10-07 12:00:00,7987.84,8213.9,7987.84,8170.8,21.812443,1570463999999,177673.36729576,478,10.502031,85585.03735652,0,9.012209918406953,1,24.709183864046786,1
2019-10-07 16:00:00,8175.0,8289.0,8147.7,8214.86,18.045512,1570478399999,148538.57444756,420,12.88207,106065.93496293,0,24.05414313400773,1,41.942433382140486,1
2019-10-07 20:00:00,8212.22,8251.13,8180.64,8191.94,10.612812,1570492799999,87111.43001447,836,5.658168,46459.11291888,0,31.29153481209851,1,46.862982869152574,1
2019-10-08 00:00:00,8205.09,8322.42,8195.87,8261.09,15.327113,1570507199999,126656.11894203,840,8.690306,71783.36943294,0,39.05630331500082,1,52.52495531214784,1
2019-10-08 04:00:00,8261.09,8278.9,8201.96,8201.96,4.532163,1570521599999,37326.70548626,411,2.472126,20365.95695846,0,38.47678242987138,1,46.47390572766763,1
2019-10-08 08:00:00,8200.83,8203.73,8138.87,8177.93,4.494436,1570535999999,36737.47292351,572,2.709691,22156.21247381,0,34.84781704437438,1,37.328009741301756,1
2019-10-08 12:00:00,8176.72,8239.25,8137.76,8181.75,3.369833,1570550399999,27589.72823829,259,1.286072,10526.56577708,0,31.194191788456784,1,29.5067843992287,1
2019-10-08 16:00:00,8178.78,8205.5,8159.98,8166.27,4.912272,1570564799999,40160.16798326,211,1.962208,16043.73943641,0,26.41477054026107,1,21.19426444353222,1
2019-10-08 20:00:00,8161.68,8211.39,8110.4,8180.7,6.49362,1570579199999,53033.31816053,382,2.771333,22636.55639985,0,23.02753117469305,1,15.84129281618408,1
2019-10-09 00:00:00,8178.47,8201.89,8120.44,8120.44,4.625891,1570593599999,37726.39069357,253,1.921069,15689.63931993,0,15.87442346635477,1,5.844129455425364,1
2019-10-09 04:00:00,8125.71,8182.0,8118.67,8174.68,3.706985,1570607999999,30190.32078572,218,2.229036,18152.36119048,0,14.002518514292408,1,4.24169615391045,1
2019-10-09 08:00:00,8174.65,8232.92,8159.5,8187.41,3.800873,1570622399999,31140.19607538,194,2.317806,18989.60241131,0,12.859445753199031,1,3.702164382018367,1
2019-10-09 12:00:00,8186.89,8650.74,8160.2,8549.5,64.191138,1570636799999,540533.00102985,1131,40.620984,341964.90792106,0,34.488192832858715,1,34.83011072302705,1
2019-10-09 16:00:00,8552.28,8662.01,8506.52,8577.04,14.409028,1570651199999,123690.04787719,580,6.74295,57931.80326355,0,47.83771052961073,1,51.027067219464094,1
2019-10-09 20:00:00,8584.14,8611.46,8524.97,8570.8,5.834498,1570665599999,50035.1061289,323,2.553762,21899.74736724,0,53.03435310071976,1,54.39151784113737,1
2019-10-10 00:00:00,8565.75,8592.67,8517.02,8546.58,5.606691,1570679999999,47936.83393806,363,3.240643,27702.14149911,0,51.58065466430951,1,48.5175322590204,1
2019-10-10 04:00:00,8553.14,8640.58,8546.88,8606.92,4.551808,1570694399999,39078.17395582,278,2.713077,23287.9656721,0,51.311740500535365,1,45.2893194240237,1
2019-10-10 08:00:00,8613.29,8614.45,8483.83,8528.77,7.252736,1570708799999,61894.22671862,395,4.033012,34394.82988137,0,42.84752780323606,1,31.253683906189337,1
2019-10-10 12:00:00,8531.53,8544.64,8439.36,8541.37,6.666137,1570723199999,56529.84265502,316,3.438035,29161.86280155,0,35.38227460870631,1,20.296539648336278,1
2019-10-10 16:00:00,8541.8,8569.88,8497.13,8551.36,3.610573,1570737599999,30789.02085613,264,1.844005,15729.65193098,0,28.68735568073473,1,11.602643383661217,1
2019-10-10 20:00:00,8553.84,8583.99,8526.19,8559.93,5.095986,1570751999999,43610.59530282,327,3.22634,27615.91338592,0,22.67026426730719,1,4.685392228061275,1
2019-10-11 00:00:00,8560.99,8566.14,8480.6,8553.57,9.169863,1570766399999,78177.83764486,459,4.226389,36017.93097221,0,16.389231008112574,1,-2.0358367022981554,-1
2019-10-11 04:00:00,8554.64,8772.46,8375.0,8387.7,65.288291,1570780799999,555042.11640777,1361,21.692802,184587.14010967,0,0.0574381947838134,1,-22.269563525752503,-1
2019-10-11 08:00:00,8384.94,8384.96,8284.36,8300.49,16.093318,1570795199999,134194.49111768,604,9.202605,76667.57401519,0,-16.69927667209403,-1,-41.22624506021522,-1
2019-10-11 12:00:00,8299.73,8357.31,8275.68,8342.92,19.295282,1570809599999,160236.96819738,454,3.583973,29810.9516277,0,-24.534217896713756,-1,-46.20487901855978,-1
2019-10-11 16:00:00,8341.94,8364.93,8278.71,8343.49,19.824441,1570823999999,165015.04009612,590,9.202777,76577.21333431,0,-28.981416968326485,-1,-46.53948624827317,-1
2019-10-11 20:00:00,8335.65,8356.66,8229.29,8266.17,10.314512,1570838399999,85677.76443348,385,4.945554,41085.0884168,0,-35.97598522350789,-1,-50.971999106959586,-1
2019-10-12 00:00:00,8255.24,8327.44,8251.15,8307.94,4.802342,1570852799999,39846.26512145,298,2.448983,20326.3124094,0,-36.51971817484298,-1,-46.47236770406245,-1
2019-10-12 04:00:00,8309.75,8358.94,8307.11,8338.64,5.026343,1570867199999,41940.53591816,243,3.713405,30998.09263827,0,-33.61478881618889,-1,-38.15363006641497,-1
2019-10-12 08:00:00,8340.66,8364.37,8293.84,8317.09,6.382725,1570881599999,53160.97708226,412,1.325427,11032.45027275,0,-31.957983132633395,-1,-32.856444701740365,-1
2019-10-12 12:00:00,8320.83,8391.5,8307.81,8381.84,4.960248,1570895999999,41404.95145641,364,2.615876,21810.73358118,0,-25.59071683971799,-1,-21.828705414141353,-1
2019-10-12 16:00:00,8373.34,8394.78,8288.76,8306.26,7.897747,1570910399999,65823.82455681,524,3.835998,32020.26032539,0,-25.500960628252383,-1,-20.895999247102306,-1
2019-10-12 20:00:00,8308.81,8341.9,8294.2,8299.85,3.421231,1570924799999,28461.09864338,392,1.262226,10504.10582191,0,-24.878642093612942,-1,-19.371088863642292,-1
2019-10-13 00:00:00,8294.16,8362.47,8279.8,8334.23,4.258782,1570939199999,35488.96803902,431,1.923411,16030.44337185,0,-21.295578618581494,-1,-13.921455884147756,-1
2019-10-13 04:00:00,8339.59,8348.68,8308.11,8320.41,3.700938,1570953599999,30808.15493658,329,0.984654,8195.49182323,0,-19.07179051221387,-1,-10.960849467961982,-1
2019-10-13 08:00:00,8319.67,8378.38,8315.85,8353.87,5.413316,1570967999999,45185.06847522,439,2.33951,19530.49752972,0,-14.756035019480349,-1,-5.36133292940003,-1
2019-10-13 12:00:00,8352.87,8434.81,8347.76,8406.13,11.60952,1570982399999,97406.58207342,583,4.464103,37462.59313297,0,-8.12199193442233,-1,2.9390581115343846,1
2019-10-13 16:00:00,8408.68,8448.7,8404.7,8434.22,5.675585,1570996799999,47842.92624973,523,3.216863,27118.79381044,0,-1.9064925463822495,-1,9.893981052693082,1
2019-10-13 20:00:00,8434.22,8434.22,8166.51,8276.97,24.371572,1571011199999,201349.71558477,1028,9.87057,81365.93301406,0,-8.101979474888418,-1,-0.9854717838113731,-1
2019-10-14 00:00:00,8273.46,8303.95,8247.36,8290.01,4.595116,1571025599999,38047.38194234,313,2.619432,21694.92638511,0,-10.866389732680862,-1,-5.700653043094102,-1
2019-10-14 04:00:00,8288.72,8325.0,8272.7,8302.66,6.794348,1571039999999,56365.21796934,504,3.218762,26702.60687694,0,-11.335470691723422,-1,-6.6287746948722654,-1
2019-10-14 08:00:00,8303.81,8323.25,8284.51,8284.51,4.218397,1571054399999,35028.90569927,531,1.767841,14679.10888596,0,-12.28093550484328,-1,-8.09174256073165,-1
2019-10-14 12:00:00,8281.98,8287.68,8244.07,8254.04,6.761288,1571068799999,55900.26431836,511,2.645589,21876.30875076,0,-14.23363414421356,-1,-10.786473447803973,-1
2019-10-14 16:00:00,8251.41,8371.24,8213.4,8326.32,31.885223,1571083199999,265234.72831572,1225,20.813101,173200.20413556,0,-10.125880816799478,-1,-4.756307581725586,-1
2019-10-14 20:00:00,8326.62,8349.35,8293.86,8349.0,15.694029,1571097599999,130690.09945536,867,5.549381,46208.10677436,0,-5.577020485568562,-1,1.2227335356972375,1
2019-10-15 00:00:00,8349.91,8400.92,8313.01,8314.4,9.75995,1571111999999,81561.08715928,863,4.423989,36955.00806893,0,-4.632760430867542,-1,1.5887244331888102,1
2019-10-15 04:00:00,8313.91,8334.25,8276.85,8282.5,6.684646,1571126399999,55537.86283606,719,3.014538,25052.97500668,0,-5.814438481095634,-1,-0.9474536544141419,-1
2019-10-15 08:00:00,8281.44,8320.22,8261.47,8288.81,34.589211,1571140799999,286529.46122954,794,8.572686,71170.04490621,0,-5.815028487855027,-1,-1.4810078041636334,-1
2019-10-15 12:00:00,8291.73,8351.96,8242.69,8321.54,12.873565,1571155199999,106703.84494703,1026,7.026391,58242.88863463,0,-3.376039471769163,-1,1.4922946743252616,1
2019-10-15 16:00:00,8318.2,8318.2,8118.69,8179.29,28.131365,1571169599999,230552.06364678,1279,16.166517,132529.7171147,0,-10.69462281110219,-1,-9.398222323091547,-1
2019-10-15 20:00:00,8179.41,8179.41,8132.09,8163.48,7.667514,1571183999999,62518.4243016,935,3.440306,28048.19771274,0,-15.652160230275298,-1,-15.783733450680135,-1
2019-10-16 00:00:00,8162.08,8179.74,8149.0,8165.09,5.055835,1571198399999,41272.16328535,536,1.696888,13852.21280874,0,-17.722608666615592,-1,-17.53089746828591,-1
2019-10-16 04:00:00,8166.76,8176.61,8125.65,8134.54,6.094811,1571212799999,49752.48748225,580,2.49931,20393.73809406,0,-19.886885715915756,-1,-19.342387262848877,-1
2019-10-16 08:00:00,8133.22,8159.74,8014.7,8052.94,19.012802,1571227199999,154308.79357047,1093,7.219196,58494.14420357,0,-25.20901799413225,-1,-25.48411138902553,-1
2019-10-16 12:00:00,8044.92,8045.81,7949.75,7951.97,24.470053,1571241599999,195364.21858582,1449,13.449344,107399.53606463,0,-33.41011269423799,-1,-35.11632279148837,-1
2019-10-16 16:00:00,7953.05,8017.73,7922.44,7946.76,15.01462,1571255999999,119740.21652832,721,9.175574,73199.90962234,0,-36.7985607457405,-1,-37.20881509669529,-1
2019-10-16 20:00:00,7956.43,8016.78,7956.43,7995.35,5.840412,1571270399999,46656.71416925,445,3.299507,26360.51128935,0,-33.47570357850561,-1,-29.994722598083506,-1
2019-10-17 00:00:00,7995.35,7995.63,7958.58,7971.51,17.391123,1571284799999,138677.41787507,925,13.751575,109650.70265016,0,-30.66646146210291,-1,-24.511199178383876,-1
2019-10-17 04:00:00,7971.47,7989.48,7932.65,7976.53,7.016826,1571299199999,55853.81957629,407,3.850111,30617.52517165,0,-26.414763734337356,-1,-17.745259457264595,-1
2019-10-17 08:00:00,7974.4,8104.53,7972.48,8065.02,18.1399,1571313599999,146040.17058212,686,7.185162,57824.3545179,0,-16.09484932376121,-1,-3.3141453051157015,-1
2019-10-17 12:00:00,8069.01,8086.58,8018.99,8070.56,26.391078,1571327999999,212238.43034972,569,15.778136,126927.21305397,0,-7.769403805396081,-1,6.823637264648298,1
2019-10-17 16:00:00,8071.94,8122.45,8045.71,8055.49,17.973738,1571342399999,145317.63530638,916,12.227384,98847.43804555,0,-2.428045324232585,-1,11.895097980422292,1
2019-10-17 20:00:00,8058.92,8076.44,8037.85,8073.01,6.799524,1571356799999,54785.64264079,752,4.632179,37324.74036193,0,2.8482714134276677,1,16.589362330361546,1
2019-10-18 00:00:00,8070.24,8115.37,8054.65,8066.94,9.160578,1571371199999,74031.2632565,830,2.250482,18178.75646905,0,6.295292785505225,1,18.513697267126304,1
2019-10-18 04:00:00,8062.48,8071.46,7879.0,7912.35,26.420833,1571385599999,209603.23152328,1013,12.865624,101937.97892716,0,-1.0774139801241347,-1,5.456021035916727,1
2019-10-18 08:00:00,7912.35,7935.03,7825.0,7915.71,12.027577,1571399999999,94886.71855814,706,5.571508,43962.13822252,0,-4.762861274117242,-1,-0.8109869166736488,-1
2019-10-18 12:00:00,7926.15,7971.43,7890.85,7914.63,14.250705,1571414399999,112943.99729974,549,8.892404,70459.34827916,0,-6.216501337659366,-1,-3.202185157596162,-1
2019-10-18 16:00:00,7918.27,7982.38,7909.57,7942.44,8.906612,1571428799999,70701.33058415,492,4.31412,34241.86855624,0,-4.337238059579633,-1,-0.6710740853768229,-1
2019-10-18 20:00:00,7943.17,7974.78,7917.78,7946.04,7.872094,1571443199999,62532.58240297,456,4.066423,32291.40269656,0,-2.002618951200148,-1,2.227574719533756,1
2019-10-19 00:00:00,7947.23,7958.94,7893.35,7943.73,7.944236,1571457599999,63024.91760383,416,4.208723,33384.6900502,0,0.1224280572204321,1,4.5569837581738994,1
