timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,macd_histogram_long,trend_direction_long,macd_histogram_short,trend_direction_short,RSI,RSI_signal
2019-09-15 00:00:00,10333.47,10359.2,10024.81,10303.39,3539.363,1568519999999,36519047.17907,4506,1051.235,10854948.95043,0,2.7856251728056307,1,-2.7474290916568123,-1,51.00115475682681,0
2019-09-15 04:00:00,10302.49,10326.59,10273.21,10308.96,3019.367,1568534399999,31117844.68556,4040,775.19,7991443.18735,0,0.4929336068909826,1,-5.199675037020484,-1,51.37519016456028,0
2019-09-15 08:00:00,10308.08,10320.0,10268.55,10296.63,3250.042,1568548799999,33462224.12991,4436,818.878,8430902.80104,0,-1.9779741551526977,-1,-7.738681636662168,-1,50.45698292161817,0
2019-09-15 12:00:00,10296.54,10317.29,10252.28,10306.37,3755.871,1568563199999,38627124.70962,4735,2174.991,22364565.4078,0,-3.0711251518362737,-1,-8.13362191935552,-1,51.1989708105849,0
2019-09-15 16:00:00,10306.79,10332.61,10280.14,10294.68,3603.548,1568577599999,37114189.27613,4183,1965.276,20249960.93425,0,-4.556636927242494,-1,-9.162618550815557,-1,50.22669560556728,0
2019-09-15 20:00:00,10294.46,10316.45,10265.32,10302.22,3368.064,1568591999999,34672116.05778,4012,644.591,6635620.81895,0,-5.012418685184649,-1,-8.714126201122678,-1,50.8746952317195,0
2019-09-16 00:00:00,10302.0,10353.81,10300.0,10300.07,3490.788,1568606399999,36056365.49702,4217,1370.645,14153169.34321,0,-5.387108334939494,-1,-8.298639060299342,-1,50.672114049053626,0
2019-09-16 04:00:00,10300.24,10325.0,10279.69,10302.3,3131.662,1568620799999,32271850.65049,3971,731.083,7534607.68242,0,-5.407253594377043,-1,-7.506765465049442,-1,50.89054465257359,0
2019-09-16 08:00:00,10301.95,10316.71,10275.74,10282.74,3112.623,1568635199999,32062949.75518,4340,913.353,9408740.44234,0,-6.547547564877661,-1,-8.463319422970367,-1,48.84734585509559,0
2019-09-16 12:00:00,10282.03,10282.03,10115.0,10120.07,3548.878,1568649599999,36033905.24281,8307,1939.428,19691886.79103,0,-17.239468603359406,-1,-22.94405762150524,-1,35.92823318615157,0
2019-09-16 16:00:00,10117.4,10160.39,10080.7,10124.17,3419.057,1568663999999,34658156.40572,4859,952.387,9651691.70341,0,-22.91713609428883,-1,-28.838866862081076,-1,36.38491414659042,0
2019-09-16 20:00:00,10120.37,10329.38,10119.29,10249.27,3482.629,1568678399999,35684265.12061,6143,1047.686,10737400.17687,0,-17.533238911011857,-1,-18.636521589311904,-1,48.456813500931744,0
2019-09-17 00:00:00,10257.3,10261.36,10175.2,10224.09,3556.014,1568692799999,36339294.86991,4817,1283.377,13115425.68559,0,-14.864250747043831,-1,-13.592722096330268,-1,46.54235082741937,0
2019-09-17 04:00:00,10225.02,10230.79,10165.0,10201.89,3853.531,1568707199999,39303621.66615,4883,1200.905,12247301.44536,0,-13.817797474533547,-1,-11.482127254522466,-1,44.85956426853071,0
2019-09-17 08:00:00,10202.92,10205.81,10136.77,10163.0,3791.041,1568721599999,38561567.01783,5184,2842.765,28910740.51623,0,-14.861607604214424,-1,-12.590228652505877,-1,41.99506553607486,0
2019-09-17 12:00:00,10162.7,10244.27,10151.62,10201.14,3859.972,1568735999999,39383953.57784,5980,2044.663,20857243.56702,0,-12.285131939774356,-1,-8.491510994523587,-1,45.65979788614226,0
2019-09-17 16:00:00,10201.09,10262.49,10200.39,10255.91,3683.462,1568750399999,37710249.01969,5454,2665.533,27290031.39014,0,-6.497625819971336,-1,-0.3285235757738043,-1,50.496607767974744,0
2019-09-17 20:00:00,10256.52,10270.63,10171.37,10186.52,3775.587,1568764799999,38612862.03134,5217,2631.866,26915327.22106,0,-6.807981567158606,-1,-1.6017854807361402,-1,45.028196715823675,0
2019-09-18 00:00:00,10183.87,10256.65,10183.87,10206.05,3573.478,1568779199999,36523512.52026,4442,2794.148,28556421.5722,0,-5.302855255983632,-1,-0.0888767660125182,-1,46.77523623748834,0
2019-09-18 04:00:00,10206.02,10228.41,10185.6,10198.54,3431.504,1568793599999,35025031.49672,4443,2430.839,24810444.31782,0,-4.432992382545185,-1,0.4414219142928317,1,46.16762933670812,0
2019-09-18 08:00:00,10199.39,10199.47,10150.0,10156.12,3257.517,1568807999999,33154877.43444,5193,2147.998,21863430.3186,0,-6.202950531178605,-1,-2.7173468260814637,-1,42.78673739553146,0
2019-09-18 12:00:00,10156.7,10210.0,10097.92,10172.91,4003.08,1568822399999,40719599.73064,5691,1726.281,17563836.13517,0,-5.77831481962966,-1,-2.3874327841158696,-1,44.5185706403594,0
2019-09-18 16:00:00,10172.84,10212.25,10132.51,10171.17,3340.706,1568836799999,34029449.75358,5469,2337.695,23814647.6034,0,-5.159212335938328,-1,-1.7888198398337425,-1,44.36868186196888,0
2019-09-18 20:00:00,10172.65,10211.9,10143.0,10155.16,3226.61,1568851199999,32857284.08124,5561,2027.242,20641817.62139,0,-5.342544099497584,-1,-2.349145035622005,-1,42.93623463604205,0
2019-09-19 00:00:00,10154.7,10185.55,9530.02,9821.97,4653.142,1568865599999,46543025.13203,9426,1880.367,18871342.37243,0,-26.10179982172081,-1,-31.67019111851089,-1,24.911056609753885,-1
2019-09-19 04:00:00,9820.96,9916.0,9780.75,9872.38,3896.305,1568879999999,38389027.31388,5709,919.357,9058076.28364,0,-34.30432529999489,-1,-40.27502553308717,-1,29.718415792784086,-1
2019-09-19 08:00:00,9872.71,9895.37,9820.0,9856.5,3859.26,1568894399999,38069227.52278,5415,1344.745,13264156.21865,0,-38.33138255871721,-1,-42.41145450008808,-1,29.08666899211562,-1
2019-09-19 12:00:00,9856.5,9893.57,9845.11,9880.36,3577.789,1568908799999,35295063.44416,4859,890.996,8790628.33887,0,-36.922052617633256,-1,-37.05592140972995,-1,31.444771099607607,0
2019-09-19 16:00:00,9882.0,10109.51,9875.25,10086.98,4871.372,1568923199999,48806271.78313,7700,2383.452,23861235.81966,0,-20.49383019951395,-1,-11.570755347980956,-1,47.67231644911291,0
2019-09-19 20:00:00,10088.91,10331.62,10088.91,10245.3,5370.886,1568937599999,55009494.83017,8762,2794.875,28626102.29315,0,1.4706077603364776,1,18.737158730876672,1,56.223090855623425,0
2019-09-20 00:00:00,10247.7,10279.3,10154.7,10214.76,4230.857,1568951999999,43232975.13152,5281,2860.067,29229487.04046,0,13.756133227716774,1,32.36827530302487,1,54.37718891519449,0
2019-09-20 04:00:00,10212.78,10222.92,10148.99,10156.45,3706.694,1568966399999,37737945.75658,4898,2210.033,22508854.23953,0,17.534557022103407,1,33.03729309775167,1,50.93845650121806,0
2019-09-20 08:00:00,10156.11,10187.1,10121.3,10173.72,3454.159,1568980799999,35069941.55536,4894,1100.647,11177072.45295,0,20.54626843847781,1,33.0360180436284,1,51.90848406787344,0
2019-09-20 12:00:00,10172.45,10236.19,10141.31,10180.66,4066.386,1568995199999,41409977.90918,5626,1098.893,11193185.22235,0,22.216162408481487,1,31.582982921322326,1,52.31648666941885,0
2019-09-20 16:00:00,10179.55,10189.13,10070.5,10161.6,3987.006,1569009599999,40467678.98252,5633,1201.461,12187416.62538,0,21.253316506085618,1,26.978760306721146,1,51.03587303081435,0
2019-09-20 20:00:00,10161.4,10185.34,10070.67,10166.35,3820.808,1569023999999,38765284.34292,4722,1046.027,10609391.50265,0,20.156864553187617,1,22.98965858675026,1,51.35544536874399,0
2019-09-21 00:00:00,10166.56,10175.3,10116.8,10124.75,3662.893,1569038399999,37164002.46315,4032,802.518,8139426.90058,0,16.038882934390518,1,15.432889454738476,1,48.3774853746933,0
2019-09-21 04:00:00,10124.35,10126.81,9963.02,10079.89,4673.538,1569052799999,47087749.51155,6259,1858.38,18722001.25148,0,9.998418133186348,1,6.15262477644292,1,45.32521597033425,0
2019-09-21 08:00:00,10081.07,10081.07,9983.25,10046.6,3967.174,1569067199999,39762708.22571,6235,1680.33,16845516.24421,0,3.782892354930393,1,-2.326820844591512,-1,43.149536482869756,0
2019-09-21 12:00:00,10046.6,10067.0,9912.63,10037.11,3990.876,1569081599999,39907485.76184,6220,1086.508,10862233.30728,0,-0.7101283529635438,-1,-7.545632322371549,-1,42.52290094583077,0
2019-09-21 16:00:00,10037.05,10056.0,9959.97,10016.8,3519.366,1569095999999,35178652.19145,5125,1208.087,12075347.48587,0,-4.575516346105214,-1,-11.460233414738743,-1,41.14571711270166,0
2019-09-21 20:00:00,10016.78,10023.56,9943.05,9983.33,3828.54,1569110399999,38220062.10326,4799,1583.795,15804996.54469,0,-8.672840612169537,-1,-15.447633526030542,-1,38.90929944330622,0
2019-09-22 00:00:00,9992.7,10001.98,9862.81,9872.07,4561.077,1569124799999,45269443.64912,6202,1980.423,19659815.43591,0,-17.63659750098243,-1,-25.98830917191681,-1,32.57155408174812,0
2019-09-22 04:00:00,9872.0,10053.56,9857.0,10023.53,3791.352,1569139199999,37656455.00144,5437,1460.307,14503030.9363,0,-12.403408396872614,-1,-15.814981139488854,-1,45.56932008521792,0
2019-09-22 08:00:00,10024.91,10089.52,9978.96,10001.83,3755.569,1569153599999,37623286.87611,5765,2294.118,22980707.55839,0,-9.550327977381606,-1,-10.32690243003404,-1,44.253137630725384,0
2019-09-22 12:00:00,10000.53,10057.43,9932.01,9989.89,3816.779,1569167999999,38136508.28223,5869,1424.505,14237726.7686,0,-7.695037669111421,-1,-6.958850863512392,-1,43.5084967032312,0
2019-09-22 16:00:00,9990.0,10025.0,9949.2,9987.48,4011.848,1569182399999,40084844.5531,5449,1577.069,15762505.17513,0,-5.937576551469654,-1,-4.156359588275315,-1,43.34993849884197,0
2019-09-22 20:00:00,9987.61,10073.46,9982.6,10023.04,3979.729,1569196799999,39918081.97646,4679,1729.973,17360459.78449,0,-1.89990390963753,-1,1.500476858796258,1,46.45089889134831,0
2019-09-23 00:00:00,10027.69,10046.91,9950.0,9975.58,4722.711,1569211199999,47159850.10328,5187,2889.081,28850902.28331,0,-1.9322620365779528,-1,0.888393671148691,1,43.06285290224832,0
2019-09-23 04:00:00,9978.57,9983.81,9878.51,9904.0,3827.303,1569225599999,38025371.43634,5324,1264.701,12557662.66757,0,-6.04740552279705,-1,-5.289404852002953,-1,38.501614623150125,0
2019-09-23 08:00:00,9904.0,9968.49,9904.0,9915.09,3484.654,1569239999999,34634386.21151,4717,1356.361,13484030.2727,0,-7.221757898927727,-1,-6.667810002655472,-1,39.56958709685143,0
2019-09-23 12:00:00,9914.11,9951.05,9708.91,9867.06,7566.861,1569254399999,74649032.27112,11368,4069.422,40155572.90225,0,-10.244291403079444,-1,-10.501472326198863,-1,36.60475834583069,0
2019-09-23 16:00:00,9867.54,9883.89,9779.0,9805.1,4499.082,1569268799999,44175799.6673,6028,2022.901,19862388.73134,0,-15.131852438176123,-1,-16.567078404176655,-1,33.15369062675559,0
2019-09-23 20:00:00,9804.39,9836.28,9620.0,9701.96,7826.451,1569283199999,76105051.93755,9566,3322.085,32316418.326,0,-23.523857001802725,-1,-26.95148020671123,-1,28.36044788006008,-1
2019-09-24 00:00:00,9701.1,9792.83,9603.5,9718.71,4279.612,1569297599999,41545510.76779,7809,1930.945,18741146.82568,0,-25.973619946186467,-1,-28.088635375075093,-1,30.12720966864478,0
2019-09-24 04:00:00,9718.63,9791.07,9689.0,9755.67,2594.573,1569311999999,25283196.89633,6341,1019.881,9937486.07121,0,-23.222366062127065,-1,-22.08347973736025,-1,33.99534395413052,0
2019-09-24 08:00:00,9754.05,9768.0,9680.27,9726.09,3996.677,1569326399999,38881962.02322,7559,2268.951,22071008.55528,0,-21.54622537943449,-1,-18.42284451234896,-1,32.447165190470116,0
2019-09-24 12:00:00,9725.67,9729.07,9408.47,9530.0,15301.878,1569340799999,146338780.60553,19777,7589.142,72603679.00503,0,-31.20296559215396,-1,-31.066939882522465,-1,24.48620976536928,-1
2019-09-24 16:00:00,8683.2,8689.49,8645.61,8645.61,10.814,1569355199999,93807.78575,33,7.239,62893.03355,0,-91.28839679399704,-1,-112.72685953354906,-1,11.17232136964347,-1
2019-09-24 20:00:00,8358.01,8755.44,8137.09,8495.83,23548.671,1569369599999,200868110.94962,43954,12186.779,103966398.76686,0,-132.76761794317375,-1,-160.05010017733844,-1,10.164330051194241,-1
2019-09-25 00:00:00,8493.32,8725.24,8492.65,8565.61,8267.585,1569383999999,71346830.5906,14952,4271.346,36855327.04054,0,-146.1027608672175,-1,-164.21959105083783,-1,14.054755056522865,-1
2019-09-25 04:00:00,8565.52,8589.25,8200.0,8322.35,7839.039,1569398399999,66281481.6085,12799,3949.867,33411273.59826,0,-160.73467787834224,-1,-171.19619352600813,-1,12.089258365831284,-1
2019-09-25 08:00:00,8325.28,8546.73,8215.0,8327.38,7480.944,1569412799999,62377032.16906,17165,3882.846,32380989.6064,0,-159.20738384000325,-1,-156.24144071155155,-1,12.362170355354792,-1
2019-09-25 12:00:00,8324.27,8460.0,8242.61,8293.28,9081.314,1569427199999,75962298.20774,16760,4556.868,38119457.11295,0,-149.76533630719763,-1,-133.0819287188075,-1,12.088193946900589,-1
2019-09-25 16:00:00,8295.79,8408.31,8223.71,8346.96,6397.273,1569441599999,53303853.45005,12250,3143.741,26192831.76939,0,-129.9161572267049,-1,-98.81173124060194,-1,15.27158744841583,-1
2019-09-25 20:00:00,8346.96,8628.44,8332.41,8430.07,9155.947,1569455999999,77570054.13623,11781,5167.462,43801902.62747,0,-102.4108103116269,-1,-58.0848030836799,-1,20.09592314407874,-1
2019-09-26 00:00:00,8428.15,8443.55,8316.61,8361.8,4251.146,1569470399999,35610396.62827,6539,2272.952,19037007.59009,0,-80.9730594699758,-1,-30.274336978236477,-1,19.132237228958886,-1
2019-09-26 04:00:00,8361.82,8431.0,8335.72,8379.0,3154.622,1569484799999,26459016.30427,6681,1350.373,11326559.12517,0,-58.82466965188263,-1,-4.127024327895356,-1,20.17089396902847,-1
2019-09-26 08:00:00,8378.75,8464.4,8367.89,8387.08,3514.373,1569499199999,29593190.38493,9255,2159.435,18184079.55783,0,-37.83972732535875,-1,18.17961536629724,1,20.68625628856269,-1
2019-09-26 12:00:00,8387.0,8438.88,7825.89,7921.82,21856.29,1569513599999,178721504.24455,36128,10656.548,87198928.78821,0,-48.79840831825578,-1,-5.61986404062111,-1,14.772392926606798,-1
2019-09-26 16:00:00,7924.55,8160.5,7700.67,8131.12,22026.303,1569527999999,175024325.91164,42108,10919.537,86806954.16484,0,-36.053731943793935,-1,7.0076744833852445,1,25.140395760394654,-1
2019-09-26 20:00:00,8131.23,8157.0,8010.0,8060.15,5263.211,1569542399999,42510596.07941,9870,2572.543,20774130.68048,0,-26.920701315935105,-1,13.806159822325242,1,24.07109253943446,-1
2019-09-27 00:00:00,8061.98,8093.21,7940.37,8019.99,4893.075,1569556799999,39151105.03469,9062,2691.91,21539611.43132,0,-18.502998424787165,-1,19.49720488173853,1,23.4629369251943,-1
2019-09-27 04:00:00,8019.15,8081.49,7951.77,8060.01,3443.524,1569571199999,27591453.26096,9417,1632.644,13077948.21022,0,-5.816750354085912,-1,31.142839246713777,1,25.483350604178156,-1
2019-09-27 08:00:00,8060.0,8128.78,7951.37,7988.08,6616.751,1569585599999,53169482.04719,12536,3527.114,28343666.6638,0,1.7498960220121376,1,35.02808653752999,1,24.244553024489335,-1
2019-09-27 12:00:00,7984.71,8097.0,7851.94,7977.1,11382.027,1569599999999,90707658.80973,20475,5969.287,47580690.67415,0,9.59610127345212,1,39.54938376551104,1,24.052342061940607,-1
2019-09-27 16:00:00,7976.3,8060.01,7934.73,7990.7,6032.962,1569614399999,48331451.26511,13667,3192.473,25577268.72203,0,18.752757580014077,1,46.04364968479808,1,24.847092924728102,-1
2019-09-27 20:00:00,7990.01,8260.0,7980.0,8176.52,7666.314,1569628799999,62489698.68752,15239,3947.434,32150051.60132,0,39.19735174301735,1,68.18102595966116,1,34.874845701554904,0
2019-09-28 00:00:00,8178.26,8211.21,8120.02,8164.01,3244.046,1569643199999,26478915.88529,8637,1610.949,13150501.33275,0,52.90049881207818,1,79.20059820711461,1,34.54069799816777,0
2019-09-28 04:00:00,8164.51,8222.11,8141.18,8211.76,2915.339,1569657599999,23812492.4972,8529,1362.721,11131192.93515,0,65.38456037443103,1,88.1384982549574,1,37.02109963214452,0
2019-09-28 08:00:00,8212.47,8243.54,8124.03,8133.23,3799.958,1569671999999,31073042.79396,10603,2049.393,16755622.26915,0,68.24297255299678,1,83.53664914657497,1,34.6928099146307,0
2019-09-28 12:00:00,8132.68,8135.7,8001.14,8064.07,7324.607,1569686399999,59115880.19174,14877,3802.628,30688084.82898,0,65.36071521813761,1,72.2414751767879,1,32.739955528586606,0
2019-09-28 16:00:00,8067.1,8179.0,8038.28,8146.66,4763.487,1569700799999,38665596.14479,10750,2264.096,18374063.49332,0,68.56592947790762,1,71.2967933062053,1,37.280326502625485,0
2019-09-28 20:00:00,8145.7,8311.0,8057.35,8195.38,11773.482,1569715199999,96260252.89123,15824,5772.375,47191968.32596,0,73.10104241777867,1,72.79105470087396,1,39.85941550744166,0
2019-09-29 00:00:00,8199.0,8226.35,8121.96,8130.22,4124.529,1569729599999,33709346.68858,9591,2593.922,21196638.403,0,70.79833959179962,1,65.03038459919256,1,37.63065793329144,0
2019-09-29 04:00:00,8130.16,8141.26,8040.11,8083.08,4554.654,1569743999999,36902859.85478,10435,3246.261,26307117.44023,0,65.31907127753806,1,54.06392752039878,1,36.05976015393632,0
2019-09-29 08:00:00,8086.33,8116.99,8031.34,8073.12,4084.898,1569758399999,33004884.12898,10291,2444.337,19749985.17012,0,60.359730108503186,1,45.25586136715239,1,35.720464996271915,0
2019-09-29 12:00:00,8072.89,8078.05,7888.98,7965.7,8625.319,1569772799999,68857312.50514,21200,4186.387,33417739.20313,0,49.62935502845565,1,29.472672414972095,1,32.201306599813435,0
2019-09-29 16:00:00,7965.7,8032.73,7920.01,7956.4,6285.116,1569787199999,50160754.7631,11954,3326.633,26549231.07348,0,41.99262822820762,1,19.693905970022357,1,31.908212771037782,0
2019-09-29 20:00:00,7951.59,8127.06,7918.75,8041.96,8291.54,1569801599999,66685755.77761,14657,4260.079,34255179.22239,0,42.65300363077196,1,22.36763615831931,1,37.54073078783638,0
2019-09-30 00:00:00,8042.08,8054.82,7953.58,7972.07,6088.484,1569815999999,48715837.58281,9744,3917.459,31345020.78567,0,38.46201769655855,1,17.782582068676163,1,34.994287766568306,0
2019-09-30 04:00:00,7972.03,7974.75,7709.01,7792.82,13568.502,1569830399999,105964046.07781,24066,6723.725,52511373.78054,0,24.383507311273092,1,-0.2523121219219604,-1,29.472528765042426,-1
2019-09-30 08:00:00,7793.19,8094.48,7775.01,8034.78,12089.775,1569844799999,96226248.23726,20852,6027.373,47957733.58695,0,31.66969450452794,1,13.18550673638461,1,42.63152319118126,0
2019-09-30 12:00:00,8033.48,8300.66,7982.08,8280.0,14038.751,1569859199999,114688962.42161,27345,6947.553,56784838.69955,0,52.100798528146896,1,43.160186905836795,1,52.33748059879574,0
2019-09-30 16:00:00,8277.05,8331.89,8186.0,8269.65,4567.829,1569873599999,37725154.94349,13299,2399.016,19819175.79628,0,63.27179878244456,1,56.908333038296774,1,51.93806960812782,0
2019-09-30 20:00:00,8268.61,8288.86,8162.0,8285.84,4059.179,1569887999999,33381675.89819,12023,1920.233,15792862.90735,0,69.60260136727496,1,62.63966621110025,1,52.5481007141731,0
2019-10-01 00:00:00,8285.31,8499.0,8171.0,8392.36,7442.336,1569902399999,62130196.71244,17730,3687.018,30801497.41821,0,78.1736395021801,1,71.19001216510378,1,56.463476986835424,0
2019-10-01 04:00:00,8392.39,8466.75,8341.0,8405.03,3662.252,1569916799999,30729240.19856,11277,1859.29,15601416.68762,0,81.53221539489269,1,71.90904415549221,1,56.91881891919578,0
2019-10-01 08:00:00,8400.79,8409.0,8285.0,8353.0,5275.655,1569931199999,43955018.65935,12924,2947.279,24550832.1212,0,77.13293051115507,1,62.13187803443898,1,54.40250568396003,0
2019-10-01 12:00:00,8350.14,8424.72,8270.0,8361.09,7066.94,1569945599999,58914812.20777,17389,3537.894,29493339.97997,0,71.76261138030252,1,52.383240664956354,1,54.737568383263486,0
